idcidade,nome,estado
61034,Alves do Norte,Alagoas
92843,Borges,Santa Catarina
82867,da Paz,São Paulo
30810,da Conceição,Rio de Janeiro
68859,Santos de Rezende,Goiás
87661,Castro,Rio Grande do Sul
76468,Siqueira,Rio de Janeiro
24966,Cassiano da Mata,Sergipe
48949,Moura Alegre,Pará
95124,Macedo da Mata,Pará
96199,Gomes da Prata,Roraima
57471,Gomes,Rondônia
74809,Camargo,Sergipe
5609,Rezende de Minas,Espírito Santo
86102,Gonçalves,Rio de Janeiro
48202,Leão Alegre,Sergipe
37630,Garcia,Goiás
24441,Siqueira de Farias,Roraima
9858,Abreu de Barros,Goiás
67242,Pires Alegre,Bahia
70501,Barbosa,Santa Catarina
21278,da Rosa,Tocantins
68296,Abreu do Galho,Tocantins
14024,Nascimento,Paraná
41548,Lopes das Flores,Roraima
41123,Moraes,Amazonas
10284,Ribeiro do Norte,Amazonas
286,Ferreira de Costela,Bahia
22382,Ribeiro de Albuquerque,Goiás
41478,Teixeira de Casa Grande,Rio Grande do Sul
43312,Dias,Distrito Federal
43132,Barros de Fonseca,Piauí
22750,Barros,Bahia
71940,Cunha,Rio Grande do Sul
48851,Gomes de Nogueira,Minas Gerais
65689,Siqueira das Flores,Mato Grosso
88550,Araújo,Mato Grosso
14648,Monteiro,Roraima
40466,Marques de Casa Grande,Sergipe
82044,Pastor,Sergipe
73230,Brito,Rio de Janeiro
97272,Sousa,Rio Grande do Sul
3592,da Paz,Rio de Janeiro
86074,Vasconcelos,Minas Gerais
42226,Cassiano de da Conceição,Minas Gerais
2441,Vasconcelos,Pará
88416,Martins do Amparo,Amapá
98817,Barbosa de Novais,Amapá
22356,Sampaio da Praia,Piauí
6318,Viana da Prata,Minas Gerais
13987,Campos,Paraná
66839,Viana,Sergipe
2028,Campos,Espírito Santo
3117,Fernandes,Maranhão
22643,Nunes Grande,Goiás
76843,Moura da Serra,Minas Gerais
54257,Jesus,Maranhão
79010,Aragão,Minas Gerais
31070,Ferreira do Sul,Acre
75023,Garcia do Sul,Santa Catarina
94695,Macedo do Amparo,Ceará
21038,Teixeira de Moura,Tocantins
95903,Correia,Piauí
86787,Cavalcante,Rondônia
18515,da Rocha de das Neves,Mato Grosso
94193,Sá,Mato Grosso
7656,da Mata,Goiás
35381,Abreu,Pernambuco
76885,Gomes de Andrade,Goiás
1126,Mendonça Verde,Amazonas
85271,Pimenta Alegre,Santa Catarina
85812,Macedo,Distrito Federal
36350,Sá,Paraíba
31573,Pastor,Mato Grosso do Sul
82129,Abreu de Goiás,Pernambuco
34749,Mendonça Grande,Amapá
33551,Sousa,Amazonas
9389,Vieira,Pará
45661,da Mata,Maranhão
98364,Rios de Cardoso,Rondônia
52961,das Neves dos Dourados,Mato Grosso
22591,Novais,Ceará
47108,Machado da Mata,Espírito Santo
32905,Fernandes de Aragão,Rio Grande do Norte
51460,Fonseca,Sergipe
59186,Oliveira,Paraná
98577,da Costa,Alagoas
21471,Caldeira do Sul,Amapá
78323,Cardoso,Pará
67780,Viana,Tocantins
85317,Correia da Serra,Sergipe
65606,Mendonça,Maranhão
58430,Câmara de Abreu,Mato Grosso do Sul
67594,Pereira de Minas,Tocantins
99852,Moraes Paulista,Piauí
76867,Nascimento do Norte,Bahia
40883,Campos Paulista,São Paulo
48617,Farias da Prata,Pernambuco
92636,Pires,Pernambuco
24274,Machado,Rio de Janeiro
54464,Abreu de Novais,Goiás
29339,Carvalho,Amapá
71851,Pires,Espírito Santo
13295,Fernandes de Costela,Amazonas
97146,Barros,Rondônia
57428,Teixeira de Costela,Mato Grosso do Sul
13948,Casa Grande,Bahia
24527,Sá,Rio Grande do Norte
60979,Ferreira,Santa Catarina
80583,Borges de da Conceição,Pernambuco
60554,Rodrigues da Prata,Sergipe
86330,Rezende de Cunha,Mato Grosso do Sul
40945,da Rocha,São Paulo
2858,Silveira,Santa Catarina
62191,Moura do Campo,Rio Grande do Norte
63445,Mendonça,Amazonas
2021,Peixoto de Rocha,Pernambuco
93587,Duarte,Roraima
77746,Macedo,Pará
93625,Pacheco Alegre,Rio Grande do Sul
56331,Sá,Acre
64704,Monteiro,Roraima
16997,da Costa,Distrito Federal
85069,Sá da Serra,Amazonas
40886,Nascimento,Bahia
64658,Macedo,Sergipe
66001,Guerra,Amazonas
50598,Lima de Albuquerque,Paraná
81438,Sampaio Paulista,Pernambuco
84908,Martins dos Dourados,São Paulo
19561,Vasconcelos,Tocantins
68060,Macedo,Acre
97858,Azevedo,Distrito Federal
53356,Câmara,Pernambuco
25686,Alves de Cavalcanti,Mato Grosso do Sul
6968,Guerra de Castro,Tocantins
73650,Cirino Verde,Rio de Janeiro
25432,Castro,Acre
52714,Cirino do Galho,Rio Grande do Sul
21790,Farias,Goiás
80224,Costa do Oeste,Distrito Federal
27912,Fernandes,Amapá
96452,Pereira de Montenegro,Amapá
66038,Duarte,Alagoas
54988,Siqueira do Campo,Santa Catarina
67916,Macedo,Bahia
3654,Jesus,Roraima
9615,da Mata,Roraima
71577,Albuquerque,Acre
6915,Sampaio,Santa Catarina
21792,Martins,Rio Grande do Norte
14982,da Paz da Mata,Sergipe
16120,Ribeiro,Pernambuco
46821,Fogaça,Espírito Santo
18441,Ribeiro de Pires,Santa Catarina
70890,Dias do Campo,Goiás
93430,Silveira,São Paulo
20096,Rodrigues,Mato Grosso do Sul
85609,Rezende da Serra,Maranhão
50642,Jesus do Norte,Pará
17239,Sales,Acre
56117,Sá,Amazonas
7491,Costela,Rondônia
28256,Camargo,Mato Grosso do Sul
58258,Pires do Norte,Distrito Federal
6823,Carvalho,Espírito Santo
90023,Barros Alegre,Rio Grande do Norte
61541,Machado,Amazonas
28223,da Mata,Rio Grande do Sul
76183,da Conceição dos Dourados,Rio Grande do Norte
93055,Gomes,São Paulo
21031,Novaes Grande,Rio Grande do Sul
59091,Novais de Pastor,Alagoas
94871,Novaes,Tocantins
35736,Sampaio,Distrito Federal
26121,Ramos,Mato Grosso do Sul
85712,Barbosa Alegre,Paraná
20632,Borges,Piauí
12869,Costela,Pernambuco
42992,Rios,Mato Grosso
51382,Andrade,Distrito Federal
80061,Santos,Goiás
39558,Mendonça,Paraíba
55772,Mendes,Roraima
64066,Camargo das Pedras,Amazonas
32231,da Mata da Mata,Mato Grosso do Sul
52479,Carvalho das Flores,Maranhão
33826,Porto,Alagoas
88981,Campos de Moraes,Pará
77694,Jesus,Rio Grande do Sul
70400,Almeida dos Dourados,Espírito Santo
82080,Correia das Pedras,Rio Grande do Norte
83692,Carvalho do Amparo,Paraná
99857,Lopes,Roraima
61971,Azevedo,Minas Gerais
1531,Gonçalves da Mata,Distrito Federal
45714,Aragão de Minas,Amapá
7623,Barros,Rondônia
41813,da Cruz de Pinto,Roraima
41047,Almeida,Amapá
37984,Rocha,Distrito Federal
43806,Barros da Praia,Alagoas
29861,Vieira,Paraíba
89633,Pereira do Amparo,Tocantins
84948,Abreu do Sul,Paraíba
44322,Sousa da Prata,Paraíba
39041,Borges Alegre,Mato Grosso do Sul
86856,Pimenta da Praia,Tocantins
91317,Cavalcanti de Moura,São Paulo
30561,Andrade Grande,Minas Gerais
62652,Lopes,Acre
88693,Teixeira,Piauí
34998,da Rosa,Piauí
81003,Rocha do Sul,Distrito Federal
32240,da Costa,Espírito Santo
37491,da Paz de Melo,Paraná
30724,Monteiro das Pedras,Roraima
73085,Moreira de Barbosa,Amapá
73205,da Conceição,Rio Grande do Sul
44186,Lopes do Norte,Rio de Janeiro
13484,Vieira do Amparo,Goiás
77523,Oliveira de Vargas,Amapá
3867,Martins,Distrito Federal
21422,Pacheco,Amapá
74926,Barbosa de Vasconcelos,Mato Grosso do Sul
22539,Caldeira da Prata,Mato Grosso
44158,Novais,Distrito Federal
85377,Siqueira Verde,Pernambuco
96007,Peixoto da Serra,Tocantins
42036,da Rosa de Borges,Rio de Janeiro
5730,Montenegro,Roraima
43862,Rezende de Minas,Maranhão
50274,Guerra,Amapá
92588,Rezende,Mato Grosso
62386,Mendes,Distrito Federal
26033,Rodrigues,Mato Grosso do Sul
3110,Nascimento da Prata,Roraima
43315,Aragão de Goiás,Rio Grande do Sul
78431,Castro,Distrito Federal
94646,Barbosa de Farias,Rio de Janeiro
44677,Jesus,Tocantins
63459,Fonseca,Espírito Santo
30539,Cavalcante,Rio Grande do Norte
96798,Oliveira,Rio Grande do Norte
21006,Aragão de Goiás,Minas Gerais
27209,Cavalcante,Mato Grosso
24217,Fernandes de Minas,Rio Grande do Norte
40663,Carvalho,Piauí
95395,Costa de Pereira,Rondônia
75924,Rodrigues,Mato Grosso
63160,Mendonça,Roraima
742,Silva de Cunha,Pernambuco
51858,Rios,Ceará
99512,Azevedo de Abreu,Pará
32448,Cunha de Minas,Paraíba
78575,Moraes da Serra,Roraima
25439,da Paz,Rio de Janeiro
62525,Lima dos Dourados,Mato Grosso
22457,Nunes de Pinto,Minas Gerais
65825,Silveira do Amparo,Mato Grosso
75822,Melo,Amazonas
27852,Lopes de Guerra,Rio Grande do Norte
17524,Barros dos Dourados,Tocantins
86229,Gomes,Distrito Federal
79665,da Rocha das Flores,Mato Grosso
29575,Almeida de da Costa,Mato Grosso do Sul
17033,Sales de Sales,Paraíba
57550,Cunha,Amapá
10350,Rocha do Campo,Goiás
21429,Fernandes,Minas Gerais
40049,Fonseca,Amazonas
22307,da Cunha,Amazonas
85613,Machado do Norte,Distrito Federal
64391,Mendonça Paulista,Piauí
68746,Cavalcanti das Pedras,Roraima
24100,Costa,Rondônia
61711,Borges de da Conceição,Roraima
22622,Nogueira,Minas Gerais
34501,Câmara,Bahia
84983,Pastor,Amapá
30514,Vasconcelos,Rio Grande do Norte
91200,Porto,Amapá
4160,Costa,Minas Gerais
18678,Lopes de da Rosa,Pernambuco
3570,Vieira do Campo,São Paulo
90557,Marques da Prata,Piauí
16092,Fernandes da Prata,Pernambuco
87186,Siqueira de Minas,Amazonas
5180,Silveira de Casa Grande,Paraná
1734,Mendonça,Amapá
16802,Ribeiro da Serra,Paraíba
86580,Azevedo,Rondônia
4837,Costela,Roraima
56992,Ribeiro,Rio de Janeiro
81259,Casa Grande,Tocantins
52499,Almeida,Espírito Santo
6654,Carvalho,Mato Grosso do Sul
40382,Brito,Distrito Federal
85432,da Conceição de Nogueira,Mato Grosso
52668,Pires,Roraima
30580,Rocha,Rio de Janeiro
44308,Nascimento de Goiás,Goiás
58858,Moura,Ceará
63541,da Rosa,Ceará
754,Aparecida de Goiás,Pará
8329,Peixoto,Espírito Santo
50439,da Mota da Praia,Paraná
44006,Rodrigues,Pará
51790,da Rosa,Alagoas
51389,Viana,Goiás
51873,Garcia da Mata,Bahia
45620,Souza,Mato Grosso do Sul
7512,Costela,Rio Grande do Sul
82956,Correia dos Dourados,Rio de Janeiro
68105,Freitas de Fonseca,Rio Grande do Sul
25499,Novaes,Sergipe
89530,Machado de Nogueira,Amazonas
68829,Silveira de Novaes,Piauí
62810,Moraes,Acre
71635,Sá de Rodrigues,Roraima
57484,Silveira do Amparo,Rio de Janeiro
82727,Camargo,Goiás
21739,Andrade,Distrito Federal
65812,Sousa das Flores,Rio Grande do Norte
65810,Pimenta de Abreu,Santa Catarina
85906,Sales Alegre,Rio Grande do Norte
33355,Monteiro de Aragão,Amazonas
95586,Ribeiro das Pedras,Sergipe
9999,Pires Paulista,Rio Grande do Norte
68869,Ribeiro do Galho,Amazonas
17219,Nunes das Pedras,Paraíba
71281,Macedo,Goiás
26611,Siqueira,Amapá
12477,Aragão do Sul,Rondônia
87171,Rezende das Pedras,Alagoas
30107,Monteiro da Praia,Amazonas
35144,Peixoto da Prata,Alagoas
11485,Ribeiro Verde,Roraima
75668,Pacheco do Sul,Sergipe
19970,Sales de da Paz,Rondônia
61836,Farias dos Dourados,Santa Catarina
70174,Vieira de Minas,Roraima
39324,Dias,Distrito Federal
96876,Teixeira do Amparo,Santa Catarina
41489,Nogueira,Rio de Janeiro
50643,Vasconcelos,Rio de Janeiro
97281,da Conceição,Maranhão
74766,Abreu do Norte,Minas Gerais
1629,Costela,Espírito Santo
2918,Cunha das Pedras,Distrito Federal
39124,Abreu,Piauí
4330,Andrade,Rio Grande do Norte
24965,da Cruz do Amparo,Acre
70221,Moreira de Minas,Roraima
69631,Dias,Pará
85197,Sales,São Paulo
46739,Cardoso,Distrito Federal
42480,Sampaio de da Luz,Piauí
13718,Silva de Rodrigues,Pará
72517,Fogaça,Bahia
89839,Pereira da Praia,Tocantins
95586,Cardoso do Oeste,Tocantins
76808,Farias,Alagoas
31093,Aparecida,Amapá
27222,Pastor de Rocha,Goiás
40199,Gonçalves,Espírito Santo
65596,da Luz do Oeste,Rio Grande do Sul
39948,Caldeira,Bahia
37664,Pinto da Serra,Alagoas
95251,Pacheco de Montenegro,Espírito Santo
76238,Vieira,Tocantins
40791,da Cunha,Santa Catarina
78112,Aragão do Sul,Alagoas
10805,Freitas,Sergipe
57449,Machado de da Costa,Distrito Federal
54698,Campos,Rondônia
41223,Sá,Rio Grande do Sul
27418,da Conceição de das Neves,São Paulo
43821,Oliveira da Mata,Tocantins
81826,Siqueira,Distrito Federal
11947,Casa Grande Paulista,Alagoas
32508,Correia de Fonseca,Pará
44670,Sousa das Flores,Sergipe
10463,Aparecida,Distrito Federal
90250,Fogaça,Rondônia
59873,Silveira,Distrito Federal
54194,Marques de Rodrigues,Rondônia
21875,Moraes Paulista,Paraná
19500,Câmara,Piauí
12694,Pimenta,Paraná
66895,Pastor do Amparo,Amapá
4883,Oliveira,Ceará
35901,Brito,Rio Grande do Sul
9274,Lima,São Paulo
50680,da Rocha de Moura,Rio Grande do Sul
65905,Monteiro,Alagoas
23924,Cassiano do Campo,Sergipe
55544,Porto,Rondônia
27696,Almeida dos Dourados,Roraima
86080,da Conceição de Minas,Ceará
65426,Peixoto,Acre
91235,Sá,Santa Catarina
77001,Alves,Pernambuco
4257,Carvalho,Goiás
19547,Freitas,Espírito Santo
84185,Aragão de Rezende,Bahia
79716,Cunha,Paraná
51899,das Neves de Vargas,Minas Gerais
53408,Vieira Grande,Alagoas
46474,Brito de Melo,Amazonas
56602,Pastor,Goiás
79837,da Conceição da Praia,Rio de Janeiro
33974,Dias de Minas,Bahia
68793,das Neves,Rio Grande do Sul
95364,Mendonça,Pará
78446,Moreira,Pará
28449,Ferreira,Minas Gerais
23865,Almeida da Mata,Amazonas
40259,Silva da Prata,Tocantins
77388,Correia,Tocantins
60311,Azevedo,Ceará
45710,Cavalcante de Sampaio,Roraima
57839,Sá,Mato Grosso
93587,Moreira,Roraima
16247,Cavalcante,Pará
98417,Castro de Goiás,Mato Grosso
46733,Pimenta,Mato Grosso do Sul
40036,Souza Paulista,Rio Grande do Norte
54099,Caldeira das Flores,Piauí
63724,Pereira,Mato Grosso do Sul
29440,Sampaio,Distrito Federal
42102,Ferreira,Rio Grande do Sul
45331,Melo das Pedras,Pará
38822,Carvalho,Sergipe
32839,Castro,Paraná
21808,Jesus Alegre,Piauí
7636,Porto,Tocantins
7497,Câmara,Pará
86145,Novaes de Moura,Roraima
82765,Casa Grande,Acre
31789,Carvalho,Amazonas
72338,Silveira,Minas Gerais
44805,Martins,Acre
95658,Peixoto,Bahia
83242,Lopes de Montenegro,Pernambuco
64296,Abreu do Galho,Paraná
66094,Ferreira da Prata,Paraíba
37414,Albuquerque,Amapá
73051,Viana,Rio Grande do Sul
11392,Borges,Mato Grosso
96843,Teixeira,Amazonas
44096,Montenegro,Santa Catarina
87114,Novaes,Amazonas
84603,Pastor da Serra,Ceará
92733,Carvalho de da Conceição,Bahia
81786,Peixoto de Castro,Paraíba
65708,Pastor,Acre
27391,Fonseca de Machado,Amapá
99038,Ferreira,Ceará
98862,Ferreira da Mata,Rio Grande do Norte
48970,da Cruz,Amapá
27675,Mendes,Maranhão
38703,Rocha,Goiás
59470,Caldeira,Paraná
60338,Cardoso de Castro,Pará
81657,Rodrigues das Flores,Paraná
60906,Leão do Campo,São Paulo
37871,da Conceição,Amapá
58378,da Rosa,Amazonas
27268,Ramos de Montenegro,Mato Grosso
52313,Mendonça de Campos,São Paulo
77287,Rezende da Prata,Bahia
43887,Cardoso,Paraná
1190,Nascimento,Sergipe
90494,Camargo,Distrito Federal
54602,da Paz,Distrito Federal
98818,Lima da Praia,Goiás
16242,Pacheco da Praia,Acre
51198,Aragão do Norte,Minas Gerais
59924,Machado de Borges,Roraima
88185,Montenegro das Flores,Acre
11626,Albuquerque do Amparo,Tocantins
50140,Fonseca Grande,Rio Grande do Sul
15303,Silva de Minas,Goiás
79111,Rocha,Acre
56884,Novais de Minas,Goiás
48443,Costa de Ferreira,Distrito Federal
20040,Rezende,Amazonas
25022,Leão,Amazonas
90417,Campos de Minas,Mato Grosso
37400,Cavalcante,Maranhão
2156,Pastor da Serra,Rio Grande do Sul
16693,da Cruz de Jesus,Alagoas
48720,Rocha,Mato Grosso
26038,Siqueira Alegre,Tocantins
91661,Pinto,Rio de Janeiro
88931,Moraes,Distrito Federal
83421,Cunha,Sergipe
89958,Pinto,Maranhão
21445,Borges,Ceará
68798,Farias,Mato Grosso
62255,Freitas de Pimenta,Tocantins
89233,Gonçalves da Mata,Sergipe
52471,Machado,São Paulo
90750,Almeida,Ceará
54711,Almeida,Ceará
35615,Moreira,Goiás
40907,Moraes Alegre,Mato Grosso
27772,Silva de Machado,São Paulo
19239,Leão de Peixoto,Amazonas
13249,Cirino Verde,Pernambuco
29666,Ribeiro,Ceará
42018,Casa Grande de Goiás,Goiás
38534,Sampaio dos Dourados,Alagoas
37107,Nunes da Serra,Rio Grande do Norte
22737,Rios,Rio Grande do Sul
73973,Dias,Ceará
73005,Fonseca,Distrito Federal
27961,Farias do Oeste,Goiás
51988,Novaes de Oliveira,Distrito Federal
12474,Farias do Oeste,Rio de Janeiro
39029,Mendes de da Rocha,Goiás
49476,Lopes,Minas Gerais
95802,Pastor de Minas,Espírito Santo
15687,Abreu das Flores,Piauí
83545,Pimenta,Minas Gerais
93780,Oliveira Grande,Amapá
43954,da Conceição das Pedras,Paraíba
44454,Cunha Verde,Roraima
32780,da Conceição,Amazonas
70092,Abreu,Maranhão
99861,Cardoso Grande,Goiás
39697,Brito das Pedras,Tocantins
78353,Campos,Paraná
44895,Souza,Minas Gerais
84440,Nascimento,Rondônia
90943,Cassiano de Fernandes,Rio Grande do Norte
30215,Albuquerque da Serra,Paraíba
14936,Costa dos Dourados,Paraná
82422,Cirino do Sul,Sergipe
90527,Ribeiro do Oeste,Paraíba
21828,Barros,Mato Grosso do Sul
2777,das Neves da Prata,Rio Grande do Sul
5436,Gonçalves Alegre,Pernambuco
32001,Ferreira,Distrito Federal
56768,Sousa,Rio Grande do Sul
8862,Campos do Galho,Pará
28268,Silveira,Paraíba
37835,Casa Grande da Prata,Roraima
10615,Monteiro,Paraná
82404,Ferreira de Minas,Amazonas
39467,Silva das Pedras,Pará
50426,da Costa,Roraima
29620,da Paz,Distrito Federal
47020,Novais do Norte,Mato Grosso
75465,Barros da Praia,Santa Catarina
66767,Mendes,Distrito Federal
78352,da Rosa Grande,Acre
48220,da Costa,Goiás
62474,Aragão,Rio Grande do Sul
47543,da Mata,Alagoas
37622,Vieira do Campo,Tocantins
69917,Jesus do Amparo,Paraíba
89866,Correia da Serra,Amapá
54547,Garcia Grande,Tocantins
57073,das Neves,Goiás
28555,Fernandes do Amparo,Santa Catarina
25200,Fonseca,Alagoas
45081,da Paz,Bahia
64369,Siqueira de Lima,Alagoas
60199,Barros das Flores,Rio Grande do Norte
2374,Cirino,Acre
32429,Sampaio do Galho,Pernambuco
32140,das Neves,Santa Catarina
25698,Caldeira de Novais,Maranhão
70367,Rezende,Acre
86010,Leão,Rio Grande do Norte
9830,Araújo da Serra,Pernambuco
74357,Silveira,Tocantins
89563,Barros,Ceará
64823,Câmara,Tocantins
25751,Mendonça,Maranhão
27016,Carvalho de Minas,Espírito Santo
68123,Vieira das Pedras,Rondônia
47277,Nunes de Gomes,Bahia
87332,Borges,Maranhão
22010,Vasconcelos,Pará
70867,Montenegro do Amparo,Rondônia
96724,Macedo,Rio Grande do Sul
27887,Guerra,Piauí
25833,Brito,Rio Grande do Norte
54007,Aragão,Bahia
60957,da Mata do Amparo,Goiás
23894,Lopes,Tocantins
62720,da Costa Grande,Paraná
30294,Monteiro de Minas,Rio de Janeiro
4640,Silva,Distrito Federal
94812,Nascimento de Sampaio,Piauí
27189,Aparecida de Cavalcante,Mato Grosso
20002,Machado,Amazonas
57831,Rios,Tocantins
2807,Mendonça da Mata,Pará
41613,da Cruz dos Dourados,Minas Gerais
4955,Carvalho,Maranhão
7946,Casa Grande,Distrito Federal
15957,Lopes,Espírito Santo
24229,Farias da Mata,Tocantins
21818,Silva de Goiás,Goiás
39657,Pimenta de Minas,Mato Grosso do Sul
16477,Azevedo do Oeste,Distrito Federal
37485,Pastor da Prata,Espírito Santo
3489,Castro do Amparo,Roraima
17859,Aparecida,Maranhão
26082,da Luz de Mendonça,Sergipe
12646,Santos da Prata,Paraná
74449,Aragão,Paraná
49626,Melo,Ceará
27795,Mendes,Paraná
31470,Vieira,Sergipe
87812,Cardoso das Flores,Rio Grande do Sul
87690,Fonseca do Norte,São Paulo
71414,Casa Grande,Espírito Santo
75734,Leão Paulista,Santa Catarina
35385,Nunes de Ribeiro,Alagoas
59645,Fogaça,Rio Grande do Norte
14949,Santos de da Conceição,Goiás
17518,Guerra do Norte,Rio de Janeiro
91662,Fernandes,Mato Grosso
35481,Pacheco da Praia,São Paulo
79213,Peixoto,Bahia
72575,Azevedo da Prata,Alagoas
70897,Garcia,Mato Grosso
16912,Fonseca,Pernambuco
44845,Gonçalves,São Paulo
14086,Viana,Rio Grande do Norte
8684,Ramos Grande,Rio de Janeiro
16992,Vasconcelos da Praia,Minas Gerais
41773,Jesus,Mato Grosso
69504,Cardoso do Norte,Pará
97700,da Luz do Campo,Distrito Federal
59666,Vasconcelos,Amapá
61744,da Luz da Serra,Sergipe
8712,Pacheco,Rio Grande do Sul
98908,Leão do Galho,Pará
84080,Silva,Acre
14952,Viana,Amapá
80515,Campos,São Paulo
56699,Vasconcelos,Acre
9049,Fonseca,São Paulo
43511,Novaes,Ceará
10130,Pires do Amparo,Sergipe
37155,Correia,Piauí
8901,Teixeira do Sul,Ceará
49847,Freitas,Rio de Janeiro
20285,Brito dos Dourados,Sergipe
18276,Novaes,São Paulo
3671,Mendonça,Bahia
7145,Nunes de Costela,Acre
87106,Moraes,Paraná
8575,Costa,Rio Grande do Norte
20281,Fogaça,Maranhão
20856,Barros do Campo,Piauí
48367,Sá do Amparo,Mato Grosso do Sul
11851,Moura de Ferreira,Rio Grande do Sul
58167,Mendes,Pará
36662,Almeida,Paraíba
13101,da Mota,Tocantins
94656,da Paz da Mata,Mato Grosso do Sul
