idestado,nome_estado,sigla_estado
93689,Alagoas,PA
46857,Tocantins,AC
71555,Paraná,DF
17673,Rio Grande do Sul,RR
48209,Paraná,PA
30026,Acre,RR
76361,Pará,RS
25126,Goiás,TO
96918,Goiás,GO
69557,São Paulo,TO
6799,Pará,CE
65643,Minas Gerais,PI
44808,Amazonas,RS
12142,Tocantins,MS
28799,Rio Grande do Sul,GO
28066,Rio de Janeiro,DF
17982,Amazonas,BA
11810,Ceará,AC
22622,Tocantins,AC
43989,Paraíba,RJ
71588,Mato Grosso do Sul,RJ
46726,Alagoas,RR
5367,Rio Grande do Norte,MT
41487,Maranhão,BA
3290,Rondônia,SP
67111,Mato Grosso,DF
55162,Roraima,AM
59279,Goiás,CE
43782,Alagoas,PA
88462,Rio Grande do Norte,MS
6239,Mato Grosso,MA
9847,Mato Grosso,BA
45959,Tocantins,PR
41985,Ceará,MS
65033,Goiás,PA
95593,Santa Catarina,RJ
4517,Minas Gerais,AL
93034,Rio Grande do Norte,PA
93789,Distrito Federal,PE
62922,Espírito Santo,MG
74153,Santa Catarina,RO
23088,Goiás,AL
98981,Mato Grosso,CE
37856,Mato Grosso do Sul,PI
99293,Amapá,RN
84333,Goiás,MT
72085,Paraná,MG
84888,Roraima,PE
43576,Bahia,SC
64167,Rio de Janeiro,MG
28511,Rio Grande do Sul,RS
76598,Santa Catarina,CE
8771,Alagoas,PE
41815,São Paulo,RN
1619,Rio Grande do Norte,MS
92736,Sergipe,RJ
1244,Rondônia,SC
12010,Acre,RJ
56124,Bahia,MS
16926,Alagoas,AC
99622,Distrito Federal,RJ
78597,Rio Grande do Sul,SP
66886,Minas Gerais,GO
60959,Amapá,MS
13876,Amapá,AM
17031,Ceará,PA
25459,Santa Catarina,PI
97333,Acre,PI
47731,Rio Grande do Norte,AL
60253,São Paulo,MS
70551,Bahia,RN
15475,São Paulo,ES
30636,Minas Gerais,RJ
36710,Pernambuco,RJ
42744,Rondônia,PR
42377,Piauí,GO
33434,Amapá,RR
33863,Mato Grosso do Sul,RN
73657,Minas Gerais,RR
53526,Rio de Janeiro,SC
84594,Roraima,RN
21032,Rio Grande do Norte,ES
43862,Pernambuco,RJ
76108,Acre,AP
13633,Tocantins,MG
36248,Rio Grande do Sul,BA
66705,São Paulo,MA
30933,Pará,AP
66993,São Paulo,CE
58661,Maranhão,RS
12974,Alagoas,AL
76789,Mato Grosso do Sul,ES
65071,Bahia,TO
21448,Roraima,AM
40934,Espírito Santo,PA
61229,Amazonas,GO
87630,Rio Grande do Norte,ES
64356,Rio de Janeiro,AC
87893,Minas Gerais,RN
54378,Acre,GO
8686,Roraima,SE
83807,Maranhão,AL
73090,Rio Grande do Norte,PE
27758,Mato Grosso,SE
40634,Rondônia,MT
50141,Bahia,RS
55939,Pernambuco,AM
13912,Bahia,RR
5327,Roraima,AM
67835,Maranhão,MS
21570,Espírito Santo,RN
2655,Mato Grosso do Sul,BA
41080,Amazonas,PI
82838,Mato Grosso do Sul,AM
76136,Piauí,RN
73920,Mato Grosso,PE
17980,Rio Grande do Norte,AL
37000,Mato Grosso do Sul,MA
8455,Distrito Federal,ES
35706,Goiás,AM
55576,Mato Grosso do Sul,GO
21913,Rio Grande do Norte,AM
79284,Piauí,PA
95465,Goiás,RN
80163,Alagoas,PI
12578,Mato Grosso do Sul,RR
31297,Roraima,ES
10827,Piauí,GO
93617,Pernambuco,PE
67911,Mato Grosso,SP
71591,Pernambuco,PA
11345,Rio Grande do Sul,PB
70008,Santa Catarina,RS
52958,Sergipe,PE
54813,Mato Grosso,PB
11529,Santa Catarina,RN
14591,Sergipe,AL
92085,Mato Grosso,SE
16942,Pará,TO
362,Paraná,MS
96372,Espírito Santo,MT
52932,Paraná,PA
94280,Alagoas,RS
32502,Goiás,AL
62502,Rio Grande do Sul,SC
50554,São Paulo,PI
91069,Espírito Santo,BA
25724,Alagoas,AC
90602,Maranhão,PA
7746,São Paulo,ES
66433,Mato Grosso,AM
97452,Goiás,MA
20705,Pernambuco,PB
4759,Ceará,SE
83091,Bahia,RJ
77169,Alagoas,SP
89697,Amapá,PR
74990,Ceará,TO
12380,Espírito Santo,AL
77751,Rondônia,MS
26833,Distrito Federal,DF
10126,Paraná,PI
88645,Santa Catarina,RN
87329,Rio de Janeiro,RS
19412,Rondônia,AM
63205,Minas Gerais,PR
77178,Roraima,AM
61189,Rio Grande do Norte,PB
32676,Piauí,RR
49755,Paraíba,MG
23178,Ceará,SP
14971,Rio Grande do Norte,PE
748,Goiás,GO
20549,Bahia,SC
81317,Distrito Federal,MT
75729,Santa Catarina,MT
25095,Pernambuco,MT
94723,Rio de Janeiro,GO
6989,Rio Grande do Sul,PR
87390,Alagoas,RN
67241,Paraná,SE
15705,Amazonas,MS
4510,Acre,RR
38314,Rio Grande do Sul,PR
9832,Minas Gerais,SE
50871,Santa Catarina,RO
76530,Sergipe,RJ
42271,Distrito Federal,PR
66362,Paraíba,RN
92408,São Paulo,AL
66862,Mato Grosso do Sul,PR
46832,Ceará,PR
60970,Espírito Santo,BA
64300,Mato Grosso do Sul,CE
43383,Rondônia,AP
53053,Bahia,PE
49334,Tocantins,RO
27143,Maranhão,RR
28749,Goiás,PI
214,Piauí,MS
1707,Tocantins,AC
80774,Alagoas,RS
59448,Rondônia,PB
4667,Acre,GO
44560,Tocantins,BA
55790,Paraíba,AL
35500,Distrito Federal,PR
54291,Santa Catarina,GO
46147,Distrito Federal,MT
52135,Tocantins,TO
70915,Ceará,MA
24764,Mato Grosso do Sul,PA
49253,Pará,AM
27083,Rio Grande do Sul,RO
32106,Pernambuco,RN
28270,São Paulo,RN
8708,Pará,RR
56962,Alagoas,PB
24730,Mato Grosso,BA
52613,Santa Catarina,MT
90543,Alagoas,CE
92973,Roraima,AM
54111,Paraíba,GO
87782,Sergipe,MT
85330,Mato Grosso,RS
28670,Minas Gerais,PI
40941,Santa Catarina,RO
65626,Roraima,RO
48383,Paraná,SP
60260,Amazonas,SP
86688,Distrito Federal,RN
23056,Acre,AL
67543,Minas Gerais,PR
42131,Acre,AP
8253,Rio Grande do Sul,PI
39424,Amazonas,PB
15957,São Paulo,DF
13634,Amazonas,SP
20805,Amazonas,PI
49714,Alagoas,MA
84337,Amazonas,CE
10216,Pernambuco,PE
38603,Espírito Santo,RS
16876,Bahia,MA
12078,Rio Grande do Norte,BA
64644,Mato Grosso do Sul,RN
99818,Rondônia,PA
96678,Acre,RJ
10105,Paraná,PA
9205,Paraná,PE
99218,Santa Catarina,TO
48638,Roraima,SC
79815,Ceará,AM
73591,Tocantins,TO
39481,São Paulo,ES
71331,Tocantins,CE
69326,Paraná,PR
67374,Mato Grosso do Sul,MA
56543,Paraná,MA
67573,São Paulo,RN
98236,Bahia,MT
34330,Rio de Janeiro,PA
43394,Distrito Federal,AC
53325,Mato Grosso,AL
53598,Paraná,PI
67722,Minas Gerais,PE
23954,Minas Gerais,AM
81013,Maranhão,DF
68231,Mato Grosso,PB
94066,Rio Grande do Norte,MA
64220,Rio Grande do Sul,AM
32848,Roraima,RJ
13342,Distrito Federal,AP
10180,Acre,RS
25194,Paraná,DF
64590,Amapá,SE
89859,Rio de Janeiro,SP
50151,Mato Grosso,MG
65857,Acre,PE
86154,Distrito Federal,SE
12546,Rio Grande do Norte,AL
69840,Pernambuco,ES
4384,Amapá,RS
92405,Distrito Federal,SE
27663,Ceará,SE
48232,Mato Grosso do Sul,RN
72878,Pará,RJ
51726,Rondônia,GO
74998,Minas Gerais,SP
49097,Paraná,AL
67561,Ceará,MS
33248,Ceará,PI
72825,Alagoas,MS
45071,Maranhão,RN
15709,Paraíba,SE
41490,Pará,MA
18854,Espírito Santo,PB
33119,Ceará,PE
52609,Maranhão,AP
46544,Espírito Santo,RN
16989,Rio Grande do Norte,AL
2032,Alagoas,GO
87008,Roraima,PI
88401,Pernambuco,CE
75109,Rio Grande do Norte,PE
57654,Pará,AP
80801,Goiás,ES
92487,Rio Grande do Sul,CE
94033,Acre,AL
45871,Mato Grosso,PI
96028,São Paulo,MT
26099,Piauí,MT
94520,Tocantins,PI
55353,Paraná,RO
70877,Amapá,PI
8734,Piauí,DF
52396,Maranhão,PB
71486,Sergipe,RO
68068,Acre,SP
88052,Rio Grande do Sul,PI
66891,Rio Grande do Norte,PI
58061,Goiás,SC
33277,Roraima,AL
43307,Minas Gerais,BA
33872,Tocantins,MS
89554,Pernambuco,AC
48722,Acre,AL
33388,Roraima,PE
45797,Maranhão,CE
11380,Amazonas,MS
75327,Paraná,GO
41482,Mato Grosso,MA
40346,Bahia,MS
105,Alagoas,CE
49498,Distrito Federal,RN
31657,Piauí,TO
36894,Paraná,AL
63670,Amapá,AC
46068,Alagoas,RS
9760,Rondônia,MA
67167,Goiás,RN
49059,Paraíba,GO
28051,Goiás,RS
42751,Minas Gerais,PE
65838,Ceará,PA
95404,Amapá,RS
49678,Paraná,AP
72985,Amapá,RN
99468,Minas Gerais,RN
33914,Mato Grosso,PE
49279,Amazonas,DF
72243,Piauí,MS
21452,Pernambuco,RS
80470,Roraima,SP
95597,Rondônia,RJ
47664,Distrito Federal,RJ
56019,Piauí,SP
56369,Roraima,ES
85713,Piauí,RS
26648,Sergipe,PA
36268,Goiás,MA
69575,Bahia,BA
94473,Rondônia,AM
3839,Rio Grande do Norte,AP
74674,Alagoas,MA
50582,Paraná,RS
44393,Roraima,MT
25557,Tocantins,DF
93278,Piauí,RR
7192,Espírito Santo,TO
77748,Amazonas,RN
13876,Ceará,AP
84370,Espírito Santo,MA
22618,Acre,AL
52136,Paraná,AC
53371,Bahia,AP
77656,Santa Catarina,MS
52795,Mato Grosso do Sul,PR
92137,Mato Grosso,RS
12447,Piauí,RN
67000,Pará,SE
1320,Rondônia,GO
72394,Rio Grande do Norte,AC
48383,Piauí,AP
24115,Mato Grosso do Sul,RJ
17170,Paraná,SE
53396,Amazonas,SP
26265,Amazonas,BA
58119,Amapá,SC
80345,Amapá,TO
32557,Tocantins,CE
52809,Bahia,PE
92010,Minas Gerais,PR
50711,Rio de Janeiro,SE
96371,Santa Catarina,PR
73630,Mato Grosso,AP
35088,Pará,MG
44504,Pará,PE
37340,Maranhão,SP
40522,Pará,MS
32197,Bahia,PR
87994,Maranhão,MS
74165,Rio de Janeiro,SP
89431,Espírito Santo,SE
49000,Pernambuco,MT
57352,Pernambuco,SE
30220,Paraná,RJ
84688,Sergipe,RN
79009,Sergipe,AL
83824,Pará,RR
24775,São Paulo,AM
38465,Mato Grosso do Sul,AL
77095,Amapá,CE
64105,Ceará,MS
72023,Bahia,AP
91886,Rio Grande do Sul,TO
77410,Paraná,AP
55048,Tocantins,RN
32583,Acre,AM
18788,Pernambuco,AC
86036,Roraima,RJ
33066,Paraná,AP
45238,Rio de Janeiro,AC
25784,Maranhão,MS
1547,Sergipe,RN
27171,Rio Grande do Sul,AP
1940,Rio de Janeiro,RS
63983,Espírito Santo,PA
75749,Mato Grosso,TO
96387,Santa Catarina,PR
82057,Roraima,RO
44918,Goiás,RJ
98039,Pernambuco,SE
38854,Bahia,SP
88534,Sergipe,PR
77089,Acre,SE
98338,Espírito Santo,RJ
10710,Acre,CE
90208,Paraná,RJ
20151,Goiás,AP
77147,Piauí,MA
46652,Espírito Santo,PE
2203,Paraná,MT
35579,Espírito Santo,RJ
25909,Paraná,MA
49418,Pará,SP
59002,Acre,PA
7739,Paraíba,TO
36888,Rio Grande do Sul,AP
70691,Rio de Janeiro,ES
99804,Ceará,ES
50337,São Paulo,RS
66308,Amapá,RR
58975,Ceará,DF
3509,Mato Grosso do Sul,CE
80594,Rio de Janeiro,RJ
930,Acre,PA
87144,Minas Gerais,TO
10353,Piauí,AM
48067,Rio de Janeiro,MS
22143,Amapá,RS
28139,Mato Grosso do Sul,TO
71187,Roraima,MA
83302,Pernambuco,RN
90266,Paraná,PR
55865,São Paulo,AL
21674,Mato Grosso do Sul,AL
51148,Minas Gerais,MT
3756,Espírito Santo,RJ
17290,Rondônia,ES
20204,Amapá,PR
40070,Distrito Federal,AL
14141,Rio Grande do Sul,RN
74513,Piauí,RS
67782,Rio Grande do Sul,PI
95406,Mato Grosso,RO
30652,Paraíba,PI
50450,São Paulo,PE
77868,Tocantins,RN
85869,Amazonas,PI
91598,Mato Grosso do Sul,MS
99904,Rio Grande do Norte,MT
19935,Pará,BA
74891,Mato Grosso,SE
89291,Paraná,SE
46889,Amapá,PA
64781,Tocantins,MS
4788,Acre,SC
71372,Amazonas,DF
77451,Alagoas,RJ
15650,Alagoas,CE
90830,Piauí,PE
91517,Amazonas,GO
64793,Santa Catarina,AP
41521,Roraima,PA
79601,Mato Grosso do Sul,DF
46287,São Paulo,RS
53097,Rio Grande do Sul,DF
74565,Tocantins,CE
18126,Piauí,AM
79673,Rio Grande do Sul,RN
34451,Goiás,ES
11054,Goiás,AC
97088,Santa Catarina,MS
96412,Ceará,SE
65535,Rio de Janeiro,ES
13718,Distrito Federal,PA
9249,Minas Gerais,TO
78722,Espírito Santo,RS
27004,Rondônia,RR
40216,Mato Grosso,PA
43789,Amapá,PR
84291,Rio Grande do Norte,SP
64876,Bahia,RS
99383,Pernambuco,RS
91711,Rio de Janeiro,AP
3642,Rondônia,AC
84070,Paraíba,SC
87827,Bahia,TO
21308,Amazonas,AP
98587,Pará,PR
70387,Espírito Santo,PR
79100,Rondônia,TO
17831,Rondônia,AC
56080,Minas Gerais,CE
36763,Acre,RJ
98003,Tocantins,BA
61799,Ceará,ES
77889,Rio Grande do Norte,RN
18835,Acre,GO
45687,Rondônia,RS
11963,Santa Catarina,SC
69548,Roraima,AC
21137,Rio de Janeiro,GO
19787,Maranhão,BA
83585,Rio Grande do Sul,GO
18252,Rio de Janeiro,MA
25112,Distrito Federal,AL
42439,Amapá,PB
96246,Amazonas,RR
54236,Mato Grosso,MT
34050,Rondônia,PA
11659,Rio Grande do Norte,PR
63356,Alagoas,AL
28014,Mato Grosso do Sul,PB
344,São Paulo,RR
89665,Mato Grosso,PI
93579,Distrito Federal,PB
82163,Goiás,PB
40810,Maranhão,CE
78451,Rio Grande do Sul,TO
3025,Roraima,SC
20706,Pernambuco,SP
15932,Rio Grande do Norte,AC
88835,Paraíba,MT
58058,Rio Grande do Norte,RN
49836,Minas Gerais,RR
31673,Tocantins,SE
79360,Roraima,SE
4581,Pernambuco,SC
83726,Goiás,RO
64628,Amazonas,MT
92511,Ceará,RR
11651,Rondônia,GO
35649,São Paulo,PB
23336,Roraima,PE
25052,Mato Grosso do Sul,TO
26461,Pará,SE
81910,Tocantins,MA
26038,Rio Grande do Norte,CE
74208,São Paulo,MA
34682,Rio Grande do Sul,MG
22876,Piauí,PA
97266,Rio Grande do Sul,MS
7794,Tocantins,GO
50055,Espírito Santo,GO
999,Distrito Federal,PA
47031,Santa Catarina,SP
51939,Paraná,SC
4987,Acre,PB
98675,Amazonas,SE
36460,São Paulo,TO
85754,Roraima,RO
28973,Rio de Janeiro,PB
93795,Rondônia,RN
62010,Sergipe,SC
26784,Amazonas,SC
91783,Rio Grande do Sul,AL
53012,Rio de Janeiro,AP
44992,Pará,ES
80589,Rio Grande do Norte,AL
62940,Amazonas,TO
15821,Pernambuco,PB
18680,Mato Grosso,GO
95267,Pernambuco,BA
94686,Rondônia,RJ
37418,Paraná,PB
20034,Rio Grande do Norte,ES
49716,Acre,MS
71928,Alagoas,PE
52937,Amazonas,PI
42045,Pará,RS
36218,Rio de Janeiro,MG
83359,Paraná,MS
82696,Espírito Santo,RR
54876,Espírito Santo,RS
10049,Distrito Federal,GO
58593,Mato Grosso do Sul,AC
25637,São Paulo,AM
56052,Pará,PE
8377,Maranhão,RO
31658,Amazonas,TO
43068,Paraíba,AP
82820,Bahia,BA
75598,Santa Catarina,CE
49434,Acre,RO
67781,Roraima,AL
25775,Rio de Janeiro,MT
72381,Amazonas,CE
14780,Goiás,RN
7860,Roraima,AM
84458,Mato Grosso,SP
22320,Roraima,MT
19484,São Paulo,MG
54493,Mato Grosso,AL
32779,Pará,BA
2468,Amapá,PA
82669,Amapá,RO
74045,Distrito Federal,AM
17480,Mato Grosso,AM
60233,Paraná,TO
15683,Rio Grande do Norte,PR
98711,Amazonas,RS
29886,Goiás,ES
25420,Rondônia,TO
75415,Sergipe,RN
69755,Alagoas,MS
22305,Rio Grande do Norte,GO
40054,Ceará,MA
15316,Sergipe,SE
60726,Mato Grosso,MT
24447,Pernambuco,MS
41233,Mato Grosso do Sul,AC
486,Sergipe,MA
24915,Pernambuco,MS
63314,Acre,ES
14267,Piauí,TO
59644,Pernambuco,PA
25128,Acre,MT
1615,Paraíba,RO
86521,Rio Grande do Sul,MS
74718,Rio Grande do Sul,DF
90418,Alagoas,CE
49745,Maranhão,RN
73116,Pernambuco,MS
81516,Amazonas,RO
34092,São Paulo,GO
31103,Piauí,RJ
42176,Paraíba,DF
33430,Rio Grande do Norte,AC
31873,Tocantins,RR
84154,Mato Grosso do Sul,SE
76187,Minas Gerais,RJ
30627,Sergipe,RS
57109,Mato Grosso,RJ
15481,Pernambuco,AL
76100,Amapá,GO
27677,Roraima,AP
50644,Mato Grosso,PB
10224,Paraíba,MS
78645,Bahia,PI
61196,Bahia,PI
3973,Rio de Janeiro,SC
92648,Maranhão,MS
79769,Minas Gerais,RS
33684,Rio Grande do Sul,AP
8620,Sergipe,RN
43126,Paraíba,CE
29708,Amapá,MT
35861,Pará,CE
53593,Acre,MT
73498,Amazonas,MG
84026,Bahia,PI
81208,Santa Catarina,PR
83822,São Paulo,RN
47795,Sergipe,PI
76832,Amazonas,MG
124,Tocantins,RN
66089,Santa Catarina,RJ
46881,Paraná,ES
64923,Maranhão,PA
84240,Rondônia,GO
3617,Amazonas,MA
21141,Rio de Janeiro,MS
19486,Pará,PI
33928,Ceará,BA
45223,Espírito Santo,RO
29542,Alagoas,AL
48275,Rondônia,SE
83697,Goiás,PR
12791,Pará,SP
51723,Amazonas,PA
7317,Santa Catarina,SP
89003,Santa Catarina,PE
16748,Paraíba,AC
85560,Rio Grande do Norte,RS
85369,Sergipe,AP
54081,Alagoas,BA
48302,Santa Catarina,AP
53372,Maranhão,SC
66392,Piauí,PB
45663,Rio de Janeiro,GO
66611,Acre,PR
62513,Ceará,GO
46546,Paraíba,RN
85256,Roraima,RN
77749,Pará,RJ
87509,Mato Grosso,PI
78467,Distrito Federal,MT
7009,Rio Grande do Norte,AC
44118,Rondônia,SC
81302,Rio de Janeiro,AL
88752,Acre,PE
98656,São Paulo,RR
12340,Goiás,ES
33200,São Paulo,MG
86852,Amazonas,MT
40658,Amazonas,CE
88206,Espírito Santo,PR
29924,Paraná,SC
46227,Goiás,RR
17042,Mato Grosso,PR
22843,Roraima,PE
20496,Mato Grosso,PE
32900,Distrito Federal,ES
41477,Sergipe,RJ
42648,Tocantins,AC
70918,Tocantins,TO
61059,Rio Grande do Norte,RS
38724,Alagoas,MT
78464,Goiás,RS
69962,Pernambuco,MA
86976,Acre,RJ
99304,Rio Grande do Norte,CE
14196,Amazonas,TO
67436,Goiás,AP
4924,Mato Grosso,BA
39418,Rio de Janeiro,SC
35634,Roraima,SE
16710,São Paulo,SC
96601,Bahia,RN
88479,Maranhão,RN
2497,Acre,AM
24321,Espírito Santo,MT
95785,Tocantins,AM
57456,Acre,BA
49547,Mato Grosso do Sul,RJ
77134,Ceará,CE
20033,Alagoas,MT
94701,Sergipe,RN
71544,Mato Grosso,PI
14362,Amapá,ES
26274,Santa Catarina,RS
16252,Espírito Santo,TO
60628,Goiás,SE
90838,Ceará,PB
55824,Amazonas,ES
69712,Distrito Federal,PB
27302,Amapá,RR
93168,Rio Grande do Norte,PR
65749,Pernambuco,AC
41348,Paraíba,SP
819,Rio Grande do Sul,TO
97066,Amazonas,RR
34282,Pará,TO
66075,Rio de Janeiro,GO
59621,Goiás,RJ
85419,Alagoas,TO
12918,Paraíba,AL
31806,Alagoas,SP
58602,Espírito Santo,RO
31204,Tocantins,CE
11170,Rio Grande do Sul,RS
73901,Acre,MA
72996,Pernambuco,AC
5618,Mato Grosso,GO
92764,Amapá,RN
78131,Rondônia,MA
10872,Alagoas,AL
77514,Sergipe,MS
41383,Amapá,AM
33270,Tocantins,TO
25732,Espírito Santo,AP
93284,Tocantins,MG
5652,Distrito Federal,PI
12622,Mato Grosso do Sul,AC
80665,Rio Grande do Sul,MT
76534,Piauí,PB
18633,Rondônia,AM
44773,Sergipe,CE
7299,Mato Grosso,SC
6139,Rondônia,SE
82011,Acre,AL
83612,Acre,PI
49634,Tocantins,GO
1403,Amazonas,PE
74229,Bahia,AL
22239,Maranhão,MA
63621,Pará,SC
2894,Bahia,PB
11234,Piauí,PE
39851,Amapá,AC
26,Espírito Santo,RR
39353,São Paulo,AC
68128,Pará,PB
31964,Minas Gerais,CE
84950,Santa Catarina,SC
2105,Pará,MG
12635,Tocantins,SP
34336,Ceará,PR
18368,Rio de Janeiro,RO
68766,Roraima,MT
82158,Bahia,RS
50117,Espírito Santo,PA
29453,Bahia,AM
80880,Acre,BA
60791,Rondônia,MG
9606,Pernambuco,AC
56575,Amazonas,MA
95128,Pará,AP
55435,Goiás,PB
6210,Piauí,RN
43836,Minas Gerais,RO
41198,Distrito Federal,PA
60643,Tocantins,GO
8519,Ceará,RR
10341,Rondônia,AC
57027,Rio Grande do Norte,MS
63662,Alagoas,AC
16667,Goiás,AP
41934,Piauí,MG
49021,Bahia,AM
33309,Roraima,AL
91460,Rondônia,AM
96487,São Paulo,DF
27318,Rondônia,MA
82803,Paraná,AP
49250,São Paulo,PR
20743,Rio Grande do Norte,AL
90741,Santa Catarina,CE
60159,Santa Catarina,PR
99648,Rio Grande do Sul,PR
22560,Amapá,MA
19669,Bahia,GO
72927,Amazonas,RJ
79720,Rio Grande do Sul,AP
94053,São Paulo,BA
92348,Mato Grosso,SP
69352,Acre,AM
13632,Ceará,AC
97358,Acre,GO
29606,Goiás,MG
72835,Sergipe,PA
81729,Mato Grosso,RJ
11627,Acre,MS
41328,Rio Grande do Sul,RS
88089,Rondônia,SP
84931,Alagoas,SE
26951,Santa Catarina,PI
22218,Pernambuco,DF
70485,Santa Catarina,ES
93319,Paraíba,RS
5468,Tocantins,PR
82909,Rondônia,SE
57567,Santa Catarina,CE
33411,Bahia,SE
55027,Pará,TO
25681,Piauí,PB
58226,Sergipe,PE
16944,Goiás,PB
21084,Rio de Janeiro,SC
92488,Pará,AL
48475,Paraná,TO
44359,Amazonas,GO
88967,Mato Grosso,SP
21108,Minas Gerais,SC
71689,Espírito Santo,TO
63574,Sergipe,PR
32560,Santa Catarina,AM
88650,Espírito Santo,AL
67270,Santa Catarina,MS
71764,Paraíba,DF
31469,Santa Catarina,RR
34639,São Paulo,SC
1837,Espírito Santo,PI
72700,Rio de Janeiro,RO
22758,Santa Catarina,SP
5006,São Paulo,RJ
57406,Alagoas,RO
26343,Ceará,AC
69832,Tocantins,TO
15987,Bahia,GO
20162,Espírito Santo,GO
75760,Amapá,MG
12749,São Paulo,AP
74667,Mato Grosso,MA
54521,Sergipe,RJ
85179,Rio de Janeiro,PI
17578,Ceará,RS
15880,Tocantins,RR
30740,Distrito Federal,AM
76290,Acre,PB
60970,Minas Gerais,BA
32594,Paraná,AM
49284,Santa Catarina,DF
96157,Amapá,TO
1437,Goiás,RS
23922,Rio Grande do Norte,AP
70076,Goiás,PI
54284,Amapá,SP
83480,Distrito Federal,RO
50291,Maranhão,SE
9246,Rio Grande do Norte,GO
18548,Rio Grande do Norte,ES
29282,Espírito Santo,RN
13583,Espírito Santo,AC
45773,Pará,MG
97609,Acre,AP
24074,Tocantins,PA
86284,Acre,RS
72644,Espírito Santo,RJ
54518,Minas Gerais,SE
72447,Rio Grande do Norte,RR
48355,Paraná,RO
22444,Amapá,MS
99688,Piauí,CE
79286,Ceará,SC
32678,Amazonas,PI
50262,Amazonas,AL
37522,Amapá,SP
16504,Maranhão,RO
44566,Distrito Federal,GO
63349,Amapá,RJ
85580,Distrito Federal,RJ
34379,Tocantins,AC
98426,Piauí,DF
51384,Paraíba,ES
26019,Acre,TO
83148,Paraíba,SP
54501,Rio Grande do Norte,SP
30298,Rio Grande do Norte,BA
70204,Piauí,SE
44554,Distrito Federal,TO
26029,Espírito Santo,AC
70160,Mato Grosso,GO
28750,Distrito Federal,SC
84949,Santa Catarina,RO
28759,Minas Gerais,RR
33846,São Paulo,AL
82016,Ceará,DF
96389,Mato Grosso do Sul,RJ
33639,Rio Grande do Norte,RR
85757,Roraima,AM
4037,Espírito Santo,AP
45452,Ceará,PA
9580,São Paulo,PB
20720,Rio de Janeiro,SP
94371,Sergipe,PA
19042,Piauí,MS
20597,Paraíba,RS
39811,Ceará,SE
95618,Mato Grosso do Sul,SP
58313,Minas Gerais,PE
62198,Rio Grande do Sul,MS
2558,São Paulo,RJ
70776,Paraná,RN
78873,Paraíba,RJ
35921,Paraná,TO
48191,Amapá,RJ
40995,Rio Grande do Norte,PB
715,Alagoas,MA
55381,Paraná,SC
37229,Santa Catarina,PA
51419,Pernambuco,PE
67000,Tocantins,MG
33272,Amapá,RO
45158,Piauí,ES
2279,Acre,BA
49032,Alagoas,DF
98508,Goiás,MT
64142,Amazonas,AC
6911,Ceará,DF
90025,Rio Grande do Norte,RO
80481,Minas Gerais,MA
80916,São Paulo,AM
13122,Alagoas,PA
67835,Maranhão,PI
60015,Paraná,DF
98534,Paraíba,RJ
77071,Ceará,ES
87085,Paraná,AM
45933,Pernambuco,RJ
9099,Acre,MG
49084,Piauí,TO
26712,Pará,MA
80915,Mato Grosso do Sul,RO
70150,Pará,DF
8267,Acre,RJ
14430,São Paulo,PA
62830,Minas Gerais,MG
61766,Tocantins,MG
21821,São Paulo,RO
35445,Acre,GO
40047,Paraná,RJ
95400,Piauí,MS
19341,Alagoas,MS
22559,Amapá,GO
15202,Bahia,PB
80432,Paraíba,MA
4365,Minas Gerais,MT
30541,Tocantins,ES
37780,Acre,PE
22784,Espírito Santo,MG
20957,Pernambuco,RJ
8758,São Paulo,TO
85140,Maranhão,PA
67514,Tocantins,MG
88408,Rio Grande do Norte,SP
3376,Espírito Santo,RR
18166,Paraíba,MG
4893,Rondônia,BA
61702,Tocantins,AL
6389,Pará,SE
34547,Acre,SP
41848,Rio Grande do Sul,ES
51665,Bahia,AP
62302,Rio Grande do Norte,BA
71818,Alagoas,SC
43786,Minas Gerais,TO
62889,Sergipe,RN
89960,Acre,SC
58959,Roraima,RR
70796,Mato Grosso do Sul,PB
44218,Rio de Janeiro,RO
31577,Paraná,SC
25002,Ceará,MT
45175,Amapá,MA
41583,Paraíba,RR
37430,Pernambuco,MG
20442,Amazonas,MS
37943,Mato Grosso,CE
38632,Paraíba,TO
4326,Pará,SP
48830,Bahia,SE
24511,Rondônia,RS
70497,Santa Catarina,MA
67992,Piauí,MS
54595,Amazonas,ES
10984,Amazonas,PA
91669,Rondônia,DF
66058,Rio de Janeiro,SE
98851,Paraná,MA
61434,Rondônia,PA
22203,Santa Catarina,AP
51185,Paraíba,MG
1956,Acre,MT
52872,Pará,RO
12535,Minas Gerais,AP
30552,Alagoas,SC
92326,São Paulo,RS
85844,Pernambuco,AM
59578,Espírito Santo,PB
53628,Amapá,SE
44994,Amazonas,SP
90232,Minas Gerais,MT
2087,Mato Grosso do Sul,AC
73029,Ceará,PB
20734,Acre,PB
71190,Piauí,PR
65116,Alagoas,MA
68109,Piauí,SE
39235,Mato Grosso do Sul,PI
